StaffID,DepartmentID,BranchID,FullName,Gender,BirthDate,StartDate,EndDate,Salary,Address,PhoneNumber,UserID
f2dc000b-f83e-422d-b7ac-8d61bb5f5a26,DEPT_LOG,e92af078-6511-48db-bfe8-588d8b1dec5d,Trần Hồng Thảo,Nữ,2002-06-23,2026-03-04,,6412543,"629 Trần Hưng Đạo, Q1, Hà Nội",0815991246,bf6a6a4e-72fe-4f54-bc27-6b538c7eebd8
57a3e5a5-9a63-4bf0-a754-9add4693c92a,DEPT_LOG,dbf9848a-0784-4f73-96e2-4acc2eafbd73,Lê Minh Hương,Nam,2001-03-10,2026-10-29,,14388085,"386 Trần Hưng Đạo, Q1, Đà Nẵng",0552650706,b9ee73b7-e343-4e84-8205-555ead6380dc
64d42a9e-6028-4b5a-b2ca-4ad82d40896b,DEPT_BAR,801a44fc-cf7a-4557-89b9-7f04d6b76af3,Huỳnh Đức Thảo,Nam,2004-12-24,2027-10-26,,15952751,"628 Lê Lợi, Q3, TP.HCM",0301483673,cb3b11f4-5c7b-4c20-ba68-283489b424a5
64078d93-2773-44be-9306-7623009aa252,DEPT_FIN,7f2d9f7c-0590-4d8d-86de-c6b42c4be83b,Phạm Hữu Đức,Nam,1996-09-07,2022-06-15,,18252808,"295 Trần Hưng Đạo, Q2, Đà Nẵng",0970213240,bc913179-af19-4e55-b9df-d62841fa3085
8f1188a9-a261-4d39-ad7d-121fe986d3b4,DEPT_BOD,415094b6-3971-4996-9db1-6528f69311e5,Đỗ Tuấn Hoa,Nữ,1983-02-20,2011-08-23,,8304737,"241 Nguyễn Huệ, Q3, TP.HCM",0720037063,88de51d1-10b9-411a-9570-8bc8524a3eab
a23c846f-5035-408f-97e6-10ed1e6f1ff1,DEPT_HR,55b37dc0-4181-48bb-8ea2-7f9cfda74a78,Phan Thị Phương,Nữ,1976-01-30,1997-08-15,,16344909,"635 Trần Hưng Đạo, Q2, TP.HCM",0819947330,489f494d-545b-4caf-a4e7-3e9d9069f832
a94835b9-e7e4-4089-a09a-b24bd5dca448,DEPT_BAR,11f70373-8d84-4c95-b486-e425efece3e3,Phạm Tuấn Đức,Nữ,2001-11-25,2027-06-30,2029-02-01,8821240,"837 Nguyễn Huệ, Q1, Đà Nẵng",0946043812,e689cd09-a0b4-45b3-9582-b9bcef49aa31
2cc3c6a3-496a-4a00-bacc-f733fb566140,DEPT_QC,507ea9ab-2106-4fb2-a24c-b488e74232a7,Đặng Minh Minh,Nữ,1976-01-08,2004-06-03,,12465214,"201 Nguyễn Huệ, Q2, TP.HCM",0701903822,ad421ab6-3542-4e0b-9e20-d1283f9e9bd4
67398b21-ace6-442f-ae60-7986c35bbac8,DEPT_QC,f3d64228-f03c-46e5-bf55-bb42359bdfce,Vũ Tuấn Đức,Nữ,1976-05-16,1996-09-02,,11509093,"987 Nguyễn Huệ, Q1, TP.HCM",0882097218,1e7a4d02-ac7c-4f48-a1f8-0592f31a6b3e
d527db1c-9da5-421e-bc4e-0ca714be836c,DEPT_QC,80c39f73-7521-4810-b560-1417f9242441,Trần Văn Thảo,Nam,2004-05-01,2023-05-15,,18361397,"552 Trần Hưng Đạo, Q1, Hà Nội",0306230357,98cd77a8-fe04-4162-a0e7-f1da5739971e
140cdc39-22ed-42be-9ca1-149b01990bac,DEPT_SVC,c99839fd-b456-4e5e-8ffa-3e9a1d7e1a3f,Hoàng Hồng Hương,Nam,1982-09-17,2005-09-23,,11378919,"498 Trần Hưng Đạo, Q3, TP.HCM",0337966025,2887b55d-c903-4b48-8b64-1674a3be5ead
62f29075-3c12-485b-a750-9ae7c1dcdf31,DEPT_SEC,4eca09af-9def-4160-9b9d-ed19a3c04f5e,Bùi Tuấn Đức,Nam,1996-07-18,2026-06-08,,18937931,"171 Lê Lợi, Q2, Hà Nội",0960601108,19b43e65-1d52-42b2-a6cb-af2edb4b9f65
2998f368-eb86-4dff-b946-4010378cc104,DEPT_MKT,f04ab5a0-7eb8-44aa-b4b0-8fb021b01f05,Lê Hoàng Anh,Nam,1979-06-12,1999-01-18,,18296398,"128 Nguyễn Huệ, Q1, TP.HCM",0775417037,e1e5c7bd-f890-4801-a5f2-4d4a95bafc7a
47e6e9a3-29b0-40b8-836d-bda6549773bd,DEPT_LOG,918c11dd-5e77-4971-aac9-5dc8228fc7f4,Lê Minh Đức,Nam,1979-06-18,2003-10-31,,18709776,"584 Nguyễn Huệ, Q3, Hà Nội",0877651666,ddf13e4d-1389-4a15-a525-9419cda45e19
50f8a39e-0e73-43e9-b68d-0ab7ad2ab88b,DEPT_MKT,fd90cad5-50e6-42ed-b734-8ee26c447b3a,Đặng Tuấn Hương,Nam,1988-03-13,2017-10-18,,12135116,"124 Trần Hưng Đạo, Q2, TP.HCM",0966810047,3ba90697-7d62-49a7-be0d-bb9b5588a1c1
40fc609f-269e-46cb-aa08-4aa589e27eec,DEPT_MGR,33223181-5021-41a5-91b8-8a2b386e1662,Trần Anh Thảo,Nữ,1980-08-12,2002-12-16,,12217841,"326 Nguyễn Huệ, Q1, TP.HCM",0845630484,926717fe-8aea-4e75-8b94-c01815f714dd
d8a15907-8e7e-434e-bb81-c1b742028234,DEPT_KIT,a6a772d5-1d58-45a6-ba36-c9e1824d2969,Vũ Đức Phương,Nam,1976-10-29,2003-07-11,,14358533,"854 Nguyễn Huệ, Q1, Đà Nẵng",0392222852,3e2e9cf9-d2d4-487f-93c4-5e4e137f8399
a27da65b-d22a-47f2-abff-b45b88e8765c,DEPT_BAR,1be9ad5a-d3e1-43d1-b31f-43f125e3e2fc,Hoàng Tuấn Phương,Nam,1982-06-12,2008-06-03,,16546209,"378 Lê Lợi, Q1, Hà Nội",0718089267,9cd32a34-01f8-4493-b52f-79036ff65357
73f64427-341c-4e3c-a018-09728c6892ea,DEPT_HR,c529d88d-35a0-434a-8553-30e9f8e9c504,Phạm Minh Thảo,Nữ,1976-06-16,1996-04-10,,5422189,"884 Trần Hưng Đạo, Q2, Hà Nội",0572852592,7c6dcbd1-319a-41f1-a61e-5eb7799ed7a5
abfd11ec-e935-4adc-a5f3-768ee5165788,DEPT_MGR,5db635bb-1fde-4242-8f07-a90ac7017ea6,Hoàng Hồng Hoa,Nam,1996-01-23,2018-07-16,,11236701,"718 Trần Hưng Đạo, Q1, Đà Nẵng",0811634787,d15ac8e2-1b79-4959-99b4-4ebb9628b11d
a2bef405-49ed-4cb9-aa3a-34a89eaee642,DEPT_BOD,ed5e4ed1-6cf1-4f82-976b-e66872ee9278,Vũ Đức Minh,Nam,1996-02-15,2015-02-16,,17356885,"968 Trần Hưng Đạo, Q2, TP.HCM",0949544313,c7c9a3d8-da72-430d-ab13-2d718bfea971
64d5809b-ae6c-4f86-9437-8de32e3192ab,DEPT_LOG,403e944b-b5db-4b6f-b915-1130a3aabb7a,Đỗ Hữu Phương,Nam,1985-04-04,2008-02-18,,17406000,"849 Lê Lợi, Q3, Đà Nẵng",0303610741,1e1760a9-7c6b-483d-a577-1be7d2d1cb6c
09e05fa5-cf4b-4a5c-883f-c3d8ddc20e81,DEPT_ADM,58a97db2-afb7-4e48-96aa-bc50d62054e4,Đỗ Hoàng Phương,Nữ,1995-05-23,2021-11-12,,16231992,"357 Trần Hưng Đạo, Q1, Hà Nội",0818351106,596f8556-f1bb-4926-ba38-b52df9e183f0
dab3dc77-0f00-4cb2-96e4-c467436a3766,DEPT_LOG,94ce61d8-cac0-4d19-ae07-52b76087c978,Trần Hồng Linh,Nam,1977-06-05,2002-11-03,,11838615,"808 Lê Lợi, Q2, Hà Nội",0804381094,15b54883-ddfc-430e-a684-6563a5e59e98
f6408f29-3d64-40b9-abaf-26770e3f9854,DEPT_ADM,11ed1dbc-15d3-449a-9382-879fd28389a0,Đỗ Tuấn Minh,Nam,1979-08-08,2009-03-21,,9835469,"161 Trần Hưng Đạo, Q1, Hà Nội",0740435535,0e66555f-ee0d-46b2-992a-7747430036d7
9ac8fffb-d7d2-415c-8b6f-4e24bb12cb1a,DEPT_HR,d733694d-1448-45e7-8157-9c14d0d39b99,Vũ Đức Thảo,Nữ,1987-11-16,2016-10-08,,15117289,"669 Lê Lợi, Q3, Hà Nội",0368212113,0c5cb520-1ab6-4644-9b34-11f941c43ff7
1ad4cffb-aac2-4b49-bc23-3d93f1dc4476,DEPT_KIT,67b134b1-54be-4c68-922d-cf969d2c2de0,Võ Hữu Anh,Nữ,1989-06-23,2013-02-24,,13309809,"40 Nguyễn Huệ, Q3, TP.HCM",0945224391,7235b869-1254-4292-b47d-35ad2bb32d95
01cb036f-318f-4a88-8e78-392a450af9dd,DEPT_SEC,6ef5092a-a3a2-40d3-b95f-29ac29ce0bcb,Đặng Hữu Hoàng,Nam,1990-01-16,2008-02-26,,17142398,"588 Trần Hưng Đạo, Q1, TP.HCM",0326801714,622d8d4f-5737-48a7-8d93-642e02e75b4b
0b5dadd2-741d-4dc3-b1e3-ec3e5594ef2e,DEPT_KIT,f47405c7-fb5b-41df-9aca-560ccb684133,Phan Anh Đức,Nam,2004-08-24,2029-07-08,,11952087,"164 Lê Lợi, Q1, Đà Nẵng",0747145943,1f145641-1abe-47cf-b359-444c5841010c
ffaeb9d4-f28a-4ec9-baf7-e40cd51e79a2,DEPT_PUR,a12cb2bb-cbc0-47f6-9c72-f0b342459cf5,Lê Hồng Hoa,Nữ,1984-09-13,2007-12-02,,17031323,"482 Nguyễn Huệ, Q1, Hà Nội",0725362474,32af1825-3b56-4147-a20c-da123462d49c
3bf9154a-ea7d-4baa-963f-a3509e0bf07e,DEPT_PUR,d7f5a892-b045-4b21-b607-62bd20707bf2,Đỗ Hoàng Hương,Nam,1999-01-07,2023-09-19,,18380358,"518 Nguyễn Huệ, Q3, Đà Nẵng",0751085205,3f0bfd18-8aa1-4a13-85c8-717cf7774380
1af4bcff-f1de-44b9-9d4d-732b50d70186,DEPT_CSR,1aae159f-e5d6-425e-8c9f-8a2064fd9f9e,Võ Đức Anh,Nữ,2005-01-06,2032-07-03,,6755730,"780 Lê Lợi, Q1, Hà Nội",0568509080,07b74ac7-b07c-4df3-9186-25b4574da251
4b53a273-ab4a-4544-9e0a-5ba0a59ddb51,DEPT_SEC,a24a5f10-9153-4e73-8823-ca5e7b2159bf,Đỗ Hữu Phương,Nữ,1995-12-24,2019-10-19,,7291612,"760 Lê Lợi, Q2, Đà Nẵng",0365686115,3ed3638d-04fb-4fa4-9893-e48206a1db92
9f99c601-cf67-43fe-b442-3db4190534ac,DEPT_CSR,6b9e1309-4a8c-47f5-8b53-21297d79600e,Đỗ Hoàng Anh,Nam,2001-05-18,2027-03-19,,5856594,"647 Nguyễn Huệ, Q3, TP.HCM",0805363276,609ededf-ec04-44fc-8efb-1cabe98ef5bb
a48a0b3b-79e3-42d6-934e-652016fbc9e2,DEPT_FIN,5cc5d604-a48c-41f1-92c4-d69d658f5124,Hoàng Văn Đức,Nữ,1986-10-23,2016-04-08,,7371481,"968 Trần Hưng Đạo, Q3, TP.HCM",0786249985,793c5971-2b9b-410e-bb2c-2f300f85289c
3a9be5a8-2f2b-4a64-951f-01c28f0d7c1d,DEPT_ADM,cc971698-c5e2-4062-8cb9-f4a781e9e218,Lê Thị Phương,Nữ,1980-06-29,2004-12-06,,18458005,"184 Trần Hưng Đạo, Q2, TP.HCM",0736673130,1feb0981-746e-4da6-ad8f-e2de24a91caf
36ec59d6-4ad8-4770-be23-71d83faba5d6,DEPT_FIN,2df326fe-88a1-4636-9247-8168a3c4aa85,Phạm Đức Hoa,Nữ,1996-09-07,2024-11-20,2028-02-14,9392851,"179 Trần Hưng Đạo, Q3, TP.HCM",0930721759,c0ba4a62-91a9-4f48-9b95-e62ae070ff3d
f3e6b799-8e21-47b4-ac95-ee1d8972221d,DEPT_FIN,00f01bf2-7227-48cc-a02b-dfd75e6c5f91,Đặng Hữu Đức,Nữ,1986-11-10,2011-09-27,,12052024,"402 Lê Lợi, Q1, Đà Nẵng",0771013102,2c6e4c86-32fa-4b14-b3ba-abb459192790
1e3cbc94-ad92-46ff-b822-94185a324242,DEPT_CSR,61f3a044-e040-4206-875a-adb84d2c9188,Phan Anh Hoàng,Nam,1983-10-04,2008-03-24,,13531839,"63 Trần Hưng Đạo, Q1, Đà Nẵng",0500578561,a4218147-854f-4d53-a4bb-3defe813a306
84ef3ee7-1f4b-4285-a2fc-7cc67a20c745,DEPT_MGR,3e19fdbe-a1fa-4658-80f0-f96d9a7d8f75,Phan Hoàng Thảo,Nam,1980-06-06,2003-09-26,,16843147,"972 Lê Lợi, Q1, Đà Nẵng",0837552581,3695f68b-535e-459b-b1c4-7fcd96aa7528
75c4856e-9429-4a4d-b65c-798e5805d868,DEPT_FIN,70db434f-1a69-40db-a598-65822da3c3ff,Phạm Đức Phương,Nam,1992-10-22,2015-09-11,,16248701,"910 Trần Hưng Đạo, Q3, Hà Nội",0554395266,1a44ef5b-bf1a-418d-8f47-1acdddb34fa2
3ae38139-0726-4168-b2e2-7e0ac00e1844,DEPT_ADM,7401d0cf-9c4f-45f3-bfc3-b5a71490f0ca,Hoàng Hồng Hương,Nữ,2000-10-31,2027-10-27,,7755498,"595 Trần Hưng Đạo, Q3, Đà Nẵng",0946526198,049ab75d-d6cc-46a6-b237-7c24f396c545
c52f3bef-53b2-485f-a5b0-eb0b82e9b38e,DEPT_SEC,8fdc2fc5-493f-43be-8fa6-6402975f4c12,Phạm Minh Thảo,Nam,1992-07-12,2022-01-30,,11643303,"402 Lê Lợi, Q2, Hà Nội",0986456514,48744a89-bc59-442d-9ee9-aaddb69e68b9
5ba35282-72ed-48be-9db4-ff4bffedb660,DEPT_FIN,3aa9e0f3-9d7d-4998-89c1-29c0f1c967fb,Nguyễn Anh Đức,Nam,1984-02-07,2009-03-31,,15885712,"463 Trần Hưng Đạo, Q3, Đà Nẵng",0385661029,2416f096-35df-4fb7-a50d-7eb19f86ce28
23412830-b6b5-4eee-a0ce-260bc6e217f6,DEPT_SVC,c07874fd-4828-44a6-a3fd-c23923033d5d,Đỗ Thị Anh,Nữ,2003-08-04,2028-04-06,,7642627,"210 Nguyễn Huệ, Q1, Hà Nội",0337222197,373e8bc7-6967-480d-8441-af242eeda367
6b62cc2c-95f8-4769-8875-6677282eea81,DEPT_CSR,61d9d648-b221-4aff-95a8-af2aea7f6bda,Võ Hữu Minh,Nam,1988-03-02,2015-11-05,,18367237,"461 Trần Hưng Đạo, Q2, TP.HCM",0596060500,e25f3499-2902-4d81-89ba-e42cc498d8ac
0cf9f754-a9e5-4b3e-9c1f-0fde1b069872,DEPT_MKT,2148428c-61fc-4f8d-aed1-6016d76fe640,Hoàng Văn Hoa,Nữ,1982-10-09,2008-02-08,,11416788,"727 Lê Lợi, Q1, TP.HCM",0956553602,73333399-fff8-435b-a7e9-ae632da5b921
05750d06-d96d-4c5b-a167-5c4628cd29fa,DEPT_HR,392f47a2-29a3-481d-b188-df202e0af1dc,Phan Hồng Hoa,Nam,2001-08-30,2027-08-09,,14026328,"839 Trần Hưng Đạo, Q2, Hà Nội",0775422090,8cc10190-88bd-4296-b55e-0ac647c5dab8
e3650aa7-85a5-460d-9f20-46ac209fa9ed,DEPT_SVC,b848ed7a-f75d-46db-bd7f-d647284c7337,Phạm Văn Đức,Nam,1998-06-12,2020-02-22,,8644550,"280 Nguyễn Huệ, Q2, Hà Nội",0599754888,07770fe1-4fdf-462a-a0a1-651c04d1f8bf
13fd2e32-918f-40b8-8547-ee401bb02cdf,DEPT_SVC,dbf9848a-0784-4f73-96e2-4acc2eafbd73,Phạm Thanh Hương,Nữ,1996-03-15,2015-05-03,,18658274,"154 Trần Hưng Đạo, Q3, TP.HCM",0774880083,e9d3cb10-8a43-4680-b0ce-ac8297779bb9
81fab829-0834-418b-9afb-0a79ee9fca42,DEPT_SVC,da5d41af-056c-4765-a678-ebb3b2ab4ead,Đỗ Hoàng Nam,Nam,1984-04-19,2011-03-16,,16759782,"902 Trần Hưng Đạo, Q1, Hà Nội",0377395349,7fe46385-d40f-4e3e-86ea-487f6d8ffb98
85e73daf-6760-4442-8ecb-cdadc4849fff,DEPT_BOD,8a412265-6d93-4345-92ef-823ca4caa309,Đặng Hoàng Linh,Nữ,1999-11-04,2018-09-07,,14573622,"877 Nguyễn Huệ, Q3, Hà Nội",0571337074,e13ca198-c003-4e5b-a53f-bc0966a3005a
60544e35-9869-4ec6-bc96-c0113ee32b83,DEPT_SEC,9c21385d-c2e5-41e4-ae3e-be56b5c00fd3,Nguyễn Thị Thảo,Nữ,1999-08-10,2018-12-05,,13788928,"331 Nguyễn Huệ, Q1, Hà Nội",0705845584,7640d93c-ca06-444e-b4e9-10f9d3a18c5a
6eef0d2f-f94c-46af-8d84-3cd5377d4f6d,DEPT_BOD,43ed273e-d289-4c1f-be30-f4d44992fa79,Phan Anh Hoa,Nam,1975-04-22,2004-12-11,,19108501,"28 Trần Hưng Đạo, Q1, Hà Nội",0712044449,32d3333b-23bc-4583-b4ca-fa4251a5a542
875d05cb-2e4b-4f63-9b4a-7a6a2b3e6367,DEPT_FIN,4876f1bf-d1f4-46dd-94f2-dcdeb878e65d,Hoàng Đức Phương,Nam,1982-01-19,2007-11-06,,6886040,"48 Nguyễn Huệ, Q3, Hà Nội",0931013081,c1e27d22-7c9d-4199-af39-6b51376a50b2
40f4c2f2-e49f-49e8-9d90-cdf1fb87a4f5,DEPT_LOG,bda09aa7-4072-452c-929c-90bb0e6f4b30,Huỳnh Hồng Linh,Nữ,1998-02-22,2026-08-12,,7117654,"220 Nguyễn Huệ, Q2, Đà Nẵng",0841569030,af65a420-0961-4459-a8b0-6f4daff916fa
77dea13e-bfc6-4abf-a8fd-3a681fd05693,DEPT_SEC,5a4bea83-0e1d-4e7a-a6ee-378395504fe4,Lê Thị Hoàng,Nam,2003-11-16,2029-01-31,,16700815,"886 Trần Hưng Đạo, Q2, TP.HCM",0591552255,c0aa3495-0fa1-4fa6-999a-27299c66a56d
152e6f17-3b04-44e6-a5a8-8703b4e6d199,DEPT_PUR,488ffc3a-8005-4949-8f17-feaee04e73f8,Hoàng Thanh Hoa,Nam,1978-07-06,2007-06-30,,7452019,"12 Lê Lợi, Q2, Đà Nẵng",0566208569,209a98fc-96a4-4547-b8fb-d6e6e147f647
629bf7d8-d64e-4ecc-a363-1bf7e88d660f,DEPT_MKT,e65f12c4-3825-48d6-9d4a-49917cd0e22b,Nguyễn Hoàng Nam,Nam,1983-03-26,2005-09-12,,10321016,"986 Nguyễn Huệ, Q1, Đà Nẵng",0530298924,1ba3374a-ede1-4c10-b8ae-4990ead43878
cc75ae77-021e-4a8c-ada4-0a5e46df36b2,DEPT_LOG,9a3045c3-a2aa-4b0f-87d5-7f9f4c1c1d6b,Hoàng Minh Đức,Nam,1996-08-14,2016-08-14,,19407388,"35 Trần Hưng Đạo, Q2, Hà Nội",0321198841,63732717-0eaf-4d2d-bb96-f9f35d6943ef
3aece005-d404-4051-98ac-734a8752bb4e,DEPT_FIN,4f5c20d6-0333-48c4-83fe-3be1fdd738fa,Huỳnh Minh Đức,Nữ,1980-07-24,2007-07-14,,7017290,"4 Nguyễn Huệ, Q2, TP.HCM",0555239855,49d70455-a91d-4a76-89dd-7ffc9785f0db
b059dd10-64ca-4f3a-a0ff-d9b808e4757c,DEPT_FIN,2b28ef34-6bb8-4f6c-865d-bb804e3d5505,Nguyễn Thị Linh,Nữ,1994-03-14,2023-07-16,2028-03-22,15137468,"731 Nguyễn Huệ, Q2, Đà Nẵng",0300920504,4022f6a2-0288-4e36-9331-e1b45cfc148a
5306c84e-d062-4b80-9bc6-0af63982b048,DEPT_BAR,49541ebc-4c81-4a25-bea6-e6395c665a37,Phạm Thanh Hương,Nữ,1989-03-31,2010-06-02,,12467525,"257 Trần Hưng Đạo, Q1, Hà Nội",0899120960,ac8b8d1d-e561-4cb1-b083-a1909952dd78
e129462f-afa9-4197-adf9-5bd09e8b4543,DEPT_SVC,0698e5c6-122d-411f-aaff-70bd51e6b90f,Huỳnh Thị Đức,Nữ,1978-08-15,1997-06-17,,19868378,"654 Lê Lợi, Q2, Hà Nội",0939987550,51990bcb-d484-441a-9794-01add1594cc1
b2d88afe-c0c1-4fc0-926b-664fbda77d7f,DEPT_IT,368b85be-9a46-4814-b256-d6a3c20870c4,Đặng Hoàng Linh,Nữ,1981-04-01,2001-09-18,,6214277,"844 Nguyễn Huệ, Q2, TP.HCM",0565362649,3f7e6559-2b0a-407b-bdb0-32975e14dba7
487bf210-442e-4dc7-95c3-6b3e162a2a6e,DEPT_PUR,d8da9c7a-7ba1-4e02-b7b0-0bfad1956f07,Hoàng Hồng Đức,Nam,1995-01-24,2017-02-15,,14596365,"622 Nguyễn Huệ, Q3, TP.HCM",0570764356,5264d34b-da98-460c-aeb7-ff9b012c8fb3
4c1762f2-2124-428c-ad54-95a9b2a0db8f,DEPT_CSR,6bd55a65-7fef-4a55-8c7e-bf7462337045,Nguyễn Tuấn Thảo,Nam,2003-07-27,2025-12-05,,8164498,"74 Lê Lợi, Q1, TP.HCM",0915254762,543d0381-8db6-4b56-8fab-410415c07710
e76be162-e907-4632-8a1f-3b0cf7e96e15,DEPT_FIN,2ccde99d-7f17-4edd-b6d2-2a910c184134,Vũ Tuấn Phương,Nữ,1993-09-20,2015-09-30,,11036787,"783 Trần Hưng Đạo, Q1, TP.HCM",0557513904,35f1abe5-c3a6-4372-8702-273203fbc1f2
d7325717-dac0-4352-be63-76deac453180,DEPT_MKT,ca76cccf-8b2c-4c81-bcf0-4d9ae26bf216,Trần Hữu Nam,Nữ,1997-11-27,2024-05-21,,11363583,"339 Trần Hưng Đạo, Q2, Đà Nẵng",0382320425,0100cec1-ee3a-4322-bccc-a9d39f8bd631
d868435c-735c-4334-a388-53c9244e22f2,DEPT_HR,6550a3a0-5b18-409f-896a-3e91c1078380,Bùi Thị Thảo,Nam,1977-12-11,2005-04-13,,15927761,"935 Trần Hưng Đạo, Q3, Đà Nẵng",0784630815,b254a5eb-fde9-4d60-a5c5-407efba4db97
f377903d-1821-4b78-a6b1-a2e62460d664,DEPT_IT,2852e522-2dbf-4fc9-85f0-66b49a5f3a2f,Phan Hồng Thảo,Nữ,1989-04-17,2016-10-13,,18546327,"577 Nguyễn Huệ, Q2, Hà Nội",0789493571,8dad9f6b-25cd-4f96-8b75-389dcc5a0e24
644336a0-6765-42ba-927c-bfa1850531e4,DEPT_SVC,df6139cb-0855-4c25-a935-ddfec719a083,Đặng Anh Hoàng,Nam,1987-08-18,2011-05-24,,12557226,"376 Lê Lợi, Q1, TP.HCM",0321342271,9503bd86-ef3f-44ec-81a4-0c9da0f56804
c760e92b-9ce7-4dfa-9159-37c83e002be6,DEPT_LOG,42e11a12-8032-4ef5-817d-49244faa1344,Vũ Anh Minh,Nam,1995-05-31,2018-12-10,,5246138,"186 Trần Hưng Đạo, Q2, Đà Nẵng",0742255325,23e83be0-4766-41b0-af88-9de3a19da22f
ca8ae5ea-6d7f-4a1c-a379-0da52f23b080,DEPT_PUR,cd74ad0d-3f0c-4904-bc0d-83af2f9785db,Vũ Hồng Anh,Nam,1985-06-20,2014-10-30,2016-02-26,8066582,"290 Trần Hưng Đạo, Q1, Hà Nội",0792305973,ff6eae1b-57ce-4f21-b9ca-2da2c36eb5bf
5c993738-7fff-4c5c-91b9-267e963db311,DEPT_FIN,e43d408c-1fcb-4101-92b5-11a8ba54c340,Võ Thị Hoa,Nam,1978-10-30,1998-06-14,,10446152,"964 Lê Lợi, Q1, Hà Nội",0733555180,920d793c-b41d-4469-835a-1d5cdf5f8dda
45b284d9-37b0-4d11-9947-db6e6d9af778,DEPT_PUR,283f631e-a573-4ee3-9fec-7b125e319d66,Nguyễn Đức Hoa,Nam,1980-01-28,2009-10-16,,13698433,"185 Nguyễn Huệ, Q2, Hà Nội",0386010051,8901db87-ce89-4e24-b706-86db4407ee7d
9f0f14b6-4184-4094-9bc6-0520c6ff0f26,DEPT_KIT,57635198-a7c6-420f-b699-6ca928105f10,Trần Anh Đức,Nữ,1984-08-27,2010-02-06,,5549453,"674 Lê Lợi, Q2, Đà Nẵng",0512983444,023e8806-8b2d-4599-8b8c-2dabdd5a3a74
5d794997-e191-42e1-9234-e1587cb0ecaf,DEPT_KIT,71aae6f4-8c6b-49c5-8982-9b0252d5ec05,Phạm Thị Thảo,Nam,1999-01-20,2023-05-11,,10163208,"346 Lê Lợi, Q3, Hà Nội",0708394759,5a2c64a2-cb1e-4249-9067-040f737043c8
